x1,x2,y
0.864113681,0.77279033,2
-1.131497668,1.04752336,1
-1.114832009,1.368882194,1
1.354784648,-0.947420428,3
-1.181953909,1.063338894,1
0.994895153,-0.962888672,3
-0.869932817,0.918801735,1
0.979902076,-0.619150175,3
1.168415699,0.996089806,2
-1.065084199,0.654995388,1
0.902870958,-0.711430658,3
1.125565906,-0.483371201,3
-1.382748244,1.077238731,1
-0.988364245,1.262887549,1
0.941457502,-1.250141781,3
0.82824461,0.703771047,2
-0.4102155,-1.391785005,0
0.987840941,0.862836139,2
1.364733086,1.39990773,2
0.171513534,0.812614584,2
0.753708341,0.9597542,2
-0.890644736,1.12881867,1
1.131633715,-0.509796505,3
0.419111258,1.047241653,2
-1.078926241,0.82316676,1
0.708459315,1.011283773,2
0.964292724,0.604480878,2
0.717349729,1.415013524,2
0.690462092,-1.518570129,3
1.116260985,-0.885912672,3
0.95036805,1.318175911,2
1.245568015,-0.641665741,3
-1.523475252,-1.160180169,0
0.897333904,1.148983402,2
1.002791981,-1.135080439,3
1.092100848,-1.115481065,3
-1.003049942,0.820000082,1
1.396115328,-0.736578617,3
0.930849972,-1.294176741,3
0.84683998,-0.836794338,3
0.850491323,0.874496105,2
-0.684021028,0.832553804,1
1.470269091,1.549192973,2
0.951331381,1.268456316,2
1.387549474,-0.928832337,3
0.948586645,1.146996229,2
-1.381182005,1.613403575,1
0.623039536,1.389562364,2
-1.013296536,1.020246907,1
0.335890363,-0.953879267,3
0.921614553,0.833946905,2
-1.325499088,-1.129426147,0
0.48884301,0.883691186,2
0.605212683,1.459459334,2
1.550540709,0.617550623,2
0.827473518,-0.357647368,3
-1.590386007,1.0283153,1
0.96538055,-0.481176567,3
1.55479821,-1.134582641,3
-0.805608312,0.825562599,1
-1.443878234,-0.628441137,0
0.967624848,-1.064944614,3
-0.913412465,-0.014423847,1
-0.82119508,1.355384461,1
1.096527992,-0.916586064,3
-0.961998155,1.290885785,1
-0.610657268,1.197109679,1
0.906243119,1.219316639,2
1.250259073,-1.4506509,3
-1.184484579,0.92271887,1
-1.105916663,-0.970340798,0
1.159833346,-1.221433755,3
1.110548485,-0.647560201,3
0.991905969,-1.647196094,3
-1.155545911,0.628634744,1
-0.701333393,0.841587554,1
-1.400624166,1.31057389,1
0.838474337,-0.530867097,3
-1.080094856,0.470702755,1
-0.976852817,-0.750867721,0
1.217747217,-0.957129804,3
-0.961405447,1.011896498,1
1.293211566,-1.114992691,3
1.362572043,1.298480985,2
1.049154773,1.162125914,2
0.97706431,1.158011882,2
-0.709077288,0.759349187,1
-1.331236028,0.824725031,1
0.771872036,-0.532350232,3
-0.325743004,0.658422375,1
-1.079674184,0.923247803,1
0.741346323,1.133913744,2
-1.135601381,0.658528116,1
-0.86319341,0.882911631,1
0.939338184,-1.027344985,3
0.887004189,-1.502835161,3
0.783895767,-0.971560444,3
0.984019668,-0.331834654,3
-1.355817833,0.586138197,1
-0.993164954,-0.739275737,0
-1.102094985,1.70357094,1
1.368843447,-0.976271978,3
-0.648544239,1.339201785,1
0.743520844,0.867337081,2
1.037945691,-1.657736983,3
-0.772873981,-0.995890299,0
0.748724629,-0.932566371,3
-0.957759074,-0.941686981,0
1.547929739,0.856779376,2
1.326809464,1.330639416,2
0.948715594,-1.492474865,3
-1.104462757,1.060896221,1
1.123546058,-0.730938753,3
-1.197458676,0.750222354,1
-1.232175051,0.926948299,1
0.873816558,-1.391378924,3
-0.440595762,1.382018583,1
0.053686529,1.111273424,1
1.094025377,1.220988613,2
-0.866433688,0.698657421,1
-1.433607944,0.87159111,1
-0.97357153,1.198543495,1
-1.449094533,0.734245752,1
0.287071471,1.024265324,2
1.352927373,-0.974218872,3
-0.936842249,-1.179719649,0
-0.590711292,1.536985028,1
-0.501684022,0.883106513,1
1.368086614,0.88967337,2
-0.893101182,0.929265215,1
1.0184719,1.07425583,2
0.719676154,-0.907955256,3
-1.71496927,-0.812501196,0
1.586062559,1.16178319,2
-1.061401703,1.2286954,1
1.160995397,-0.794672305,3
-1.46373186,0.709098866,1
0.561425492,-1.551231774,3
0.862807665,-0.817548935,3
1.206353719,1.270459321,2
-1.039970056,0.795967205,1
1.674292581,1.323065267,2
1.623847786,-0.603423764,3
-1.039101537,-0.459850898,0
-0.896754285,0.708283186,1
-0.734222447,-1.406314321,0
1.058094048,-1.169766348,3
-1.349338507,0.778062593,1
-0.981359885,0.533321557,1
1.068574378,-1.621303606,3
0.795912192,0.863390333,2
0.733660079,0.496556586,2
1.54884773,-0.949250761,3
0.487560107,1.050916601,2
0.780925101,1.213530202,2
0.638971352,-0.508455889,3
0.823259563,-0.96156219,3
0.414515869,-0.49800788,3
-1.136943125,1.371081208,1
1.122474398,0.907559627,2
0.512712458,-0.84511406,3
1.475454563,-1.449028241,3
-1.195559171,0.931789485,1
0.788028637,-0.847402583,3
0.68923137,1.029044234,2
0.925184321,1.237188082,2
0.629768319,1.087881995,2
-1.142864549,-1.441813511,0
-1.499873985,1.431736851,1
-1.575004493,1.350243612,1
0.950359981,0.971252295,2
1.126494126,-1.306819371,3
-1.048366387,0.44356082,1
0.967528305,1.381155354,2
0.997874454,-1.296794028,3
-1.408820346,1.478404679,1
-0.935353094,0.569058775,1
-1.3249,-0.426527804,0
-0.793586094,1.194390319,1
-0.574773534,-0.815982594,0
0.928153985,1.007594598,2
0.987172546,-1.028594295,3
0.956485088,1.075073106,2
0.672194781,-0.523023133,3
1.550286672,1.394924502,2
1.302210325,-0.948085069,3
-1.112261153,0.554869891,1
1.502702814,-1.254740875,3
1.018001319,1.134177497,2
-1.149867762,0.788645116,1
-0.842139659,1.306409214,1
-1.334766391,0.535615556,1
1.193275129,-1.081636673,3
0.684138478,-0.891239074,3
0.937565552,1.034025459,2
1.218277642,0.940170545,2
-1.022907059,0.845515958,1
0.895775519,-1.246924522,3
-0.841271799,1.044507424,1
1.259230275,0.167116015,2
1.117444756,-1.099033389,3
-0.854426896,1.150553537,1
1.125518569,0.690030219,2
-0.732789838,1.53748963,1
0.689879027,-0.451681479,3
0.822093427,-0.473932743,3
-1.167031664,1.512549557,1
0.409035334,0.561648237,2
0.881154644,-0.78647573,3
0.848225929,-1.07195551,3
1.088987943,0.878062481,2
-1.71800061,-1.283226352,0
-1.033577314,-1.414680028,0
-0.902226617,0.844255554,1
1.079710923,0.454643306,2
-0.671901861,0.815919362,1
1.204079993,0.972346925,2
-1.021732057,1.039650743,1
-1.429814338,0.680094542,1
-1.170832102,0.845380301,1
-1.293363111,1.224242005,1
0.594104908,-0.580989595,3
0.365248227,-1.568784087,3
1.321258858,-0.787633464,3
-0.773354551,0.662763183,1
-0.530603324,1.234851826,1
0.899821014,-0.804178611,3
-0.741423685,0.932077224,1
1.641872121,-1.262813055,3
-0.942176222,-1.138401609,0
0.178983178,-1.003178612,3
1.159659025,-1.004992051,3
0.897913633,-1.051758223,3
-0.767489822,1.123023025,1
0.533202244,-0.551807003,3
1.566765832,-0.990285834,3
-1.089071027,1.039136938,1
1.037397969,-1.339360995,3
0.682905571,1.306816709,2
1.250046925,-1.070676734,3
1.300963534,-0.982005637,3
-0.745017451,1.375106216,1
0.898512445,0.992755692,2
0.581306968,1.367968111,2
0.810581339,-1.037681357,3
0.81934386,-0.49298569,3
-1.3404141,1.331525541,1
0.775349274,-0.632912293,3
1.097609893,-1.194907161,3
0.943830524,-1.046996181,3
0.748865347,-0.745919557,3
0.794458714,-0.817573083,3
1.440513527,1.15975622,2
0.795062603,-1.222995263,3
0.986953785,-1.529407933,3
0.568293018,-0.222973471,3
-0.600959947,0.698750685,1
1.456485989,0.880997147,2
-0.719711691,0.782168473,1
-1.207837228,0.430477237,1
-1.300242332,-0.451053399,0
-1.460607448,0.546310469,1
1.134188905,-0.207166154,3
-0.551865544,0.817298858,1
1.143970893,-0.746724538,3
0.964012849,-1.139797408,3
0.804514643,-1.956942287,3
0.82395177,-1.031396099,3
0.1661548,-0.75247106,3
0.986675295,-1.020909572,3
-1.175252258,1.319888231,1
-1.589181707,-0.529240766,0
-0.990479353,1.05644358,1
-0.120894592,1.053356748,2
0.699740727,-0.71519616,3
0.825386755,-0.679250499,3
-1.13607631,-0.915771065,0
0.379959653,-0.917456047,3
-1.043223581,0.994357691,1
1.110870537,-1.057723576,3
-1.287533429,1.324582269,1
0.531965574,1.476894719,2
-1.138864848,-0.995536499,0
1.322824594,-0.33406972,3
0.853580261,0.774768609,2
1.351713534,-1.049525933,3
-1.576290734,-0.82526982,0
1.115005213,-1.273729954,3
0.961332538,-1.148560332,3
0.70485756,-0.185579646,3
0.880957571,-1.013319634,3
1.372531456,-0.661460911,3
0.968744837,1.035181355,2
1.528090312,-0.777030089,3
-0.836691421,-1.208470607,0
1.319876395,-1.035154351,3
-1.244245436,1.000435098,1
1.304227872,-0.360437107,3
-1.092100181,0.864372088,1
1.193704095,-0.782061858,3
-1.252408313,0.979919116,1
-1.139791887,1.033989143,1
0.763378413,0.714225378,2
-0.656436535,0.44454008,1
-0.939417359,1.087409807,1
0.792669462,-0.603788586,3
-1.328130387,0.975725443,1
1.172635927,-0.821416577,3
1.592203834,-0.654126146,3
-1.31896312,0.710297452,1
0.580707751,-0.383868345,3
0.948921894,-0.923266453,3
1.02236813,-0.647099597,3
1.132341236,1.322227874,2
1.116245292,1.069629095,2
-0.62680059,0.611330249,1
-1.158888335,1.319554818,1
0.896078295,-0.540579354,3
-0.748812665,1.004999408,1
0.756732119,0.283353476,2
-0.738635134,-0.916108132,0
-0.579884831,-1.094294336,0
1.205423908,-0.852529515,3
1.083665907,-1.132256439,3
1.18120236,-1.121079366,3
0.999904463,-1.437426882,3
0.577700867,1.162172042,2
0.935117299,-0.87879621,3
1.053484476,-1.765378421,3
0.842721625,-0.337135959,3
-0.905096333,-0.823313483,0
1.252811549,-1.203055146,3
-0.896132968,0.934274122,1
-1.000215807,0.961027783,1
0.642340963,1.235851977,2
0.340604993,0.838678744,2
1.01810839,-1.171321323,3
0.734712375,-0.906584989,3
-0.870999538,-0.846214243,0
0.826594351,1.492748564,2
0.928254804,-1.68843911,3
1.138824852,1.35344777,2
0.733504587,0.730249371,2
1.545641695,0.685087644,2
-0.798800351,1.633049844,1
0.831307033,0.567256375,2
1.182168846,0.828569618,2
-0.899741274,1.628334357,1
1.312439996,-0.454537674,3
-1.430824627,-1.429648731,0
0.769838432,0.66580944,2
-0.752141374,1.53248562,1
1.258754925,-1.051339872,3
1.318318507,-0.886324201,3
0.986523627,-1.541030489,3
0.848689842,-1.244292851,3
-1.459564217,1.458649946,1
-0.871247912,0.668576648,1
0.847056053,0.977424433,2
-1.393673657,1.39000139,1
-0.89389293,0.799750132,1
-1.150768323,-1.013167546,0
0.813257238,0.599089624,2
0.933330773,-1.376344142,3
1.634319362,-0.931650754,3
1.19001381,-1.215745571,3
-1.133360328,-1.089790854,0
-1.101196227,1.247571655,1
0.531007283,0.508459791,2
-1.405518499,-0.990546613,0
1.388074387,-0.883604251,3
0.963497519,1.010506813,2
0.873433921,-0.955933542,3
-1.107371283,0.626368922,1
1.077504416,-0.560775957,3
0.779810647,-0.750507974,3
-0.855417186,-1.253215753,0
0.709031476,0.396821562,2
-0.949605917,0.661037034,1
0.775699657,-1.350396127,3
-0.313858134,-0.457672419,0
1.050747502,0.210843607,2
0.884570036,-1.460375485,3
1.020181515,0.767306417,2
-0.941399848,-0.747155193,0
-1.24343412,1.058576649,1
-0.761233311,0.712939471,1
-1.064195994,1.053261672,1
-1.336695726,-1.207788696,0
-0.885480659,1.125317091,1
-1.205670379,-1.516204498,0
1.148101545,-1.389616479,3
0.938684043,-1.237005595,3
-1.071293766,1.079612555,1
-0.863717256,1.300279976,1
1.215968152,-0.62356095,3
-1.198667046,1.414102649,1
1.307059924,0.946175261,2
1.219648326,-0.498825376,3
1.122219811,-1.902938974,3
0.994650181,0.839290071,2
-1.106018443,1.22296882,1
1.199330483,-1.73994866,3
1.472999575,-1.029622579,3
0.856782758,-0.533802645,3
0.696598911,-1.044758364,3
0.761096407,0.696536026,2
-1.21340907,-1.610253571,0
-0.348073303,0.355731016,1
-0.589850458,1.106619052,1
-0.665913849,0.618750901,1
0.918629457,0.904703748,2
-0.672564835,-1.348435512,0
-0.734179197,0.969787501,1
-1.324354258,0.419610407,1
0.634644273,1.391694075,2
1.21816091,0.654366341,2
-1.085208787,-0.478231711,0
0.814343974,0.493109964,2
1.287373974,-0.781838989,3
0.744613626,0.89430046,2
-1.412742042,1.079503405,1
1.372548532,-1.080816141,3
-0.9480209,0.913488234,1
-0.570521356,1.110694309,1
0.927700321,-1.210879934,3
1.019155309,-1.308886965,3
-1.371647298,1.015579952,1
-1.465039229,-1.313440167,0
0.70345695,0.625177405,2
0.392162152,0.849148665,2
1.134257153,-1.530186753,3
-0.686851086,-1.139839513,0
1.368036569,-0.829237075,3
-0.222969068,1.190143069,1
-0.97419458,0.669277733,1
1.243606494,1.274807909,2
1.128678425,-0.832377882,3
0.698963832,-1.031697431,3
-1.506985465,1.187634628,1
0.974925348,-1.340015504,3
-0.975479919,1.735438378,1
1.328448219,1.136942118,2
0.958204901,-0.861376285,3
-1.262039239,0.97289441,1
1.12638075,-0.651680426,3
-1.070276005,1.294403293,1
-0.503582508,-0.59327953,0
-0.982033408,-1.158366784,0
-1.212528741,1.048669065,1
0.432816505,0.75913746,2
-0.83963803,-1.065188486,0
0.58077175,0.8690475,2
0.318809645,1.506760171,2
-1.166335835,0.379319899,1
1.122300005,-1.8658098,3
1.141855849,-0.916398912,3
1.167716887,-1.165938867,3
1.041941744,0.769092039,2
-1.11797401,-1.160418142,0
0.93461083,1.383745416,2
-0.904164935,0.899128842,1
1.320745165,0.709781552,2
0.833545844,-0.945214734,3
1.403025322,1.71072863,2
0.69667104,1.508360557,2
0.52396255,1.227764886,2
0.720869477,0.655757626,2
0.91752766,-0.887671301,3
0.908242617,0.628318366,2
1.383330546,-0.616152794,3
1.183572551,1.225576431,2
1.584511773,-0.753453333,3
0.727864744,-1.539441006,3
1.242547072,1.138270207,2
1.412525613,-0.930619365,3
-0.797394149,0.747275353,1
-1.06964724,-1.149973605,0
-0.5962001,1.457707756,1
-1.381954282,1.258514904,1
-1.389485214,1.631440248,1
-1.020158349,-0.91019427,0
1.126065523,1.161961886,2
-0.786671429,0.872860897,1
-1.363895474,-0.908199219,0
-1.062468406,1.008127685,1
-1.520424484,0.853591337,1
-0.996202583,0.760399904,1
-1.204756501,1.098762963,1
0.726530163,0.911011251,2
-1.184394871,0.497855017,1
-0.794574669,1.202546235,1
-0.731549559,-0.818772901,0
0.392800354,1.058045546,2
-1.348211782,1.381321949,1
-0.588854835,-1.299527346,0
0.709417011,-1.057245721,3
1.303769149,0.749932043,2
-0.517742198,0.85479359,1
0.576648165,0.901351822,2
0.952437736,-1.422892134,3
2.080415566,0.874507947,2
1.257399247,-0.67862754,3
1.021514437,-0.682503324,3
0.907907951,-1.031644622,3
0.917340044,-1.019252036,3
0.774226831,1.076980515,2
-1.414719114,-1.009207101,0
0.956016928,-0.630317026,3
1.387718211,-1.184484719,3
0.473560694,-1.409348179,3
1.167750773,-1.404981451,3
1.089731375,-0.73181788,3
0.793237682,-0.728520282,3
1.72644136,-1.4485931,3
-0.904551465,1.230436116,1
0.874393112,0.639538387,2
0.931460586,-0.886250693,3
-0.624619048,0.779868737,1
-0.670049799,1.000821502,1
0.813686168,0.946895398,2
0.696758102,-1.420528122,3
1.119432771,1.065368156,2
-0.854257641,0.836370433,1
0.98278832,0.625716137,2
0.688856626,1.112034624,2
-1.684487827,1.190001761,1
-1.282695852,-0.937828722,0
1.317768259,0.815414035,2
-1.636160882,0.950002329,1
1.877943118,-1.366997875,3
0.769020839,-1.083092954,3
-0.644549875,1.188962326,1
-1.200834699,-1.167221981,0
-0.985772911,1.685295078,1
0.682538186,-0.892912475,3
0.924502373,-0.575493318,3
-1.269445665,1.296151637,1
0.67173151,1.154850394,2
1.228392651,-0.620009561,3
0.833880692,0.728701474,2
-1.105862028,1.129293494,1
1.409580317,-1.254629375,3
0.89583165,-0.587948793,3
1.256633414,-1.112588122,3
1.19515814,1.115445876,2
-0.933949692,1.068508641,1
1.249599527,1.407733694,2
0.865308215,0.670039431,2
1.101326734,-0.762908958,3
-1.052743019,0.857033416,1
1.198739283,-1.337269477,3
1.168942357,-1.527017543,3
0.890096373,0.971050305,2
-1.049034313,1.283189378,1
-0.836516761,0.715718276,1
0.720871086,-0.112484916,3
1.442674955,0.916067652,2
-1.125452825,0.693947504,1
-1.849031607,1.245810159,1
0.347343731,2.190921684,2
0.950487715,-0.923371752,3
0.980327118,-1.078851018,3
1.264922398,-1.413473109,3
1.191532941,-1.283625587,3
0.30089448,1.3060734,2
0.86056476,-0.790664944,3
-0.652538106,-0.681405114,0
-1.254792399,-1.219720145,0
-1.324475483,1.018713418,1
-1.067396762,0.860945701,1
0.670277391,-1.17744384,3
-0.947607681,-0.673774646,0
0.649898837,1.263530838,2
1.578510945,0.821235677,2
-0.6730676,0.837987577,1
-1.494300414,1.110470525,1
-1.124346113,0.976350399,1
-0.994455679,-0.904547351,0
0.714299034,-1.006863006,3
0.621639895,0.93223004,2
-1.028485801,1.039552448,1
-1.099507287,-0.799790882,0
0.627817122,1.153074209,2
1.221523695,0.772411447,2
-1.245529293,1.04341719,1
-1.336075278,0.730123331,1
-1.167514297,1.059928178,1
1.052244517,1.118047038,2
1.268843524,0.662698235,2
0.729964027,-1.286354651,3
-0.686561349,0.834670344,1
-1.116457574,1.052170018,1
-1.236773506,0.745821162,1
0.593665496,1.362472908,2
-1.361607442,1.185608821,1
0.88682248,-1.227174187,3
1.231685072,0.93037549,2
-1.048724169,0.916768488,1
0.947961713,0.815852897,2
1.111299557,1.85781579,2
1.072309791,-0.811779516,3
0.787900546,0.776033824,2
-0.946542656,-1.066041299,0
1.246078459,0.87501133,2
0.618691881,-1.122856222,3
0.889487378,1.174933845,2
-1.022924434,0.94864973,1
0.923254538,-1.428242765,3
-1.316478698,-0.994883615,0
0.719769202,1.004537869,2
0.886328066,-1.014058119,3
1.563309802,0.936198517,2
0.494947004,0.630923662,2
-0.640171559,0.74570265,1
0.969407892,0.943696447,2
-1.099028404,-1.443524227,0
-1.182710802,1.083823439,1
0.891783646,-0.920075555,3
-1.565883341,0.763982261,1
0.818115875,1.249835807,2
-0.901073576,1.032533121,1
0.955855367,1.014436783,2
0.802841121,0.993743862,2
-1.077187239,1.09783648,1
-1.289475615,1.091264766,1
1.070346757,1.127394899,2
0.630600052,-1.281629576,3
0.697929442,-1.081657401,3
0.687584654,0.759878168,2
0.521629604,1.547203209,2
0.921305814,0.49820915,2
1.101065777,-1.391177505,3
1.191667521,1.173819462,2
-0.920117872,-1.551448162,0
-1.777191506,1.672888553,1
-0.47023491,-1.292807676,0
0.290794744,1.21473308,1
-0.872990858,1.147957773,1
1.651373826,-0.706053073,3
-0.627485312,1.05013724,1
0.969521567,-1.390350998,3
1.040690497,-1.359853792,3
-1.755541558,1.216580353,1
1.126473975,0.781435185,2
0.732653428,-1.116972545,3
-1.425771718,-0.983276171,0
-0.994787224,1.262642227,1
1.379319904,1.000222844,2
-0.848863151,1.028016167,1
1.683645847,1.228355755,2
1.35488248,-1.069666369,3
0.939022351,-1.020829873,3
-1.548596833,1.13690181,1
0.966986102,-0.57510254,3
0.896443544,-1.167031007,3
0.960706261,-1.044569107,3
-1.210056785,1.587796864,1
-0.868524153,-0.619618052,0
0.452352415,1.003852138,2
1.147166234,-1.277334698,3
0.893586275,-0.678618812,3
-1.389827304,0.967580932,1
-0.985347906,1.214145301,1
0.780124145,0.969951564,2
-1.119535003,1.245985952,1
0.891210673,-0.941827061,3
1.459917717,-1.17046221,3
0.989384396,-1.085718164,3
1.350995033,-1.0997009,3
-0.959186965,1.080261679,1
-0.96080909,-0.508000209,0
1.338264857,-0.816628418,3
-0.775207945,0.887491819,1
-1.154049481,1.123004688,1
1.053401819,0.697442596,2
-0.435496688,1.247932722,1
-0.442711845,0.744984931,1
-0.723707839,-1.237002962,0
-1.555072464,-1.131738331,0
0.997751629,-1.288538304,3
-1.155147975,1.252141873,1
-1.283716601,1.322938459,1
0.640895165,1.588536599,2
-0.879654204,-0.624070356,0
1.230170717,1.03215699,2
0.82323527,-0.86626328,3
0.915899934,0.653837899,2
0.735597283,0.700707699,2
0.658736095,-1.328966882,3
0.899776159,-0.528886778,3
0.836126187,-1.339666732,3
1.275602151,0.869353847,2
0.972993934,-1.451262397,3
1.445688107,-1.012913806,3
1.364275143,0.798807212,2
-0.692928542,0.943015481,1
0.167724818,-0.88916628,3
1.514979993,0.844984434,2
0.896867649,-0.689615009,3
1.133757344,-0.831027659,3
-0.862687333,0.912412502,1
-0.671236608,-1.139069236,0
1.295880955,0.96572502,2
1.416875263,-1.127169544,3
1.503456,-0.836166264,3
0.956430469,1.325957577,2
0.947618111,-1.004263049,3
-1.356928223,1.290259339,1
1.536628641,-1.447421176,3
-0.793000923,1.144392044,1
-0.615632621,-0.813714727,0
0.867600636,-0.642101198,3
0.866540787,0.818824762,2
-1.143748504,0.950427281,1
-0.717416074,-1.134809756,0
-1.170360636,0.930183031,1
-0.802968086,0.775269001,1
0.898951634,-0.761855262,3
1.215325494,0.843134525,2
0.850043494,-0.621931618,3
-0.879953528,1.522490859,1
1.475550127,-0.992264559,3
-0.89303365,1.185971206,1
-1.259887063,1.248779163,1
-0.66389561,1.014867833,1
0.924720068,-1.066111162,3
0.727248416,1.180196599,2
-0.452224722,0.712964722,1
0.609168899,0.561434455,2
-0.813863486,1.185894868,1
0.658916239,0.891669852,2
1.300315775,-0.698744299,3
1.350719687,1.074922711,2
-0.931416882,0.46826216,1
1.387758186,0.696949361,2
1.335554689,0.850640522,2
-1.161871215,1.004673947,1
-1.009428185,1.17455474,1
0.731267022,-1.046458032,3
1.071226474,-1.228369349,3
-1.140477701,-0.823132842,0
-0.832988844,0.722152931,1
-1.63329111,1.630600277,1
1.002482914,-0.868821005,3
1.018100416,-0.803127594,3
0.927546356,-1.179365883,3
1.490985354,-1.032593482,3
-0.693062283,0.924670492,1
0.648468751,-0.955158575,3
-0.727931983,0.964893745,1
0.799703253,-0.550709265,3
-1.42347627,1.352107169,1
-0.990133653,1.049049487,1
-1.455947894,1.007495194,1
-1.025492599,0.765688016,1
-1.217397554,-0.563282866,0
-1.368768936,0.679843423,1
0.835982166,-0.798949699,3
0.534105993,-0.813025246,3
1.078064334,-0.534823998,3
0.92349188,0.785061047,2
0.924339362,0.848800081,2
0.893953463,1.644817468,2
-1.351514004,1.004480339,1
-0.789587786,1.003535472,1
1.094440064,0.456725098,2
-0.917265437,1.184040608,1
-1.051263182,0.995865798,1
-1.306282953,0.461417288,1
-0.953353771,1.020406566,1
0.600636926,-1.552037741,3
0.676845031,-1.455141926,3
1.301382957,-0.952774923,3
0.884673424,1.30260824,2
0.660535455,-0.746921879,3
-0.998116093,1.026616762,1
-1.781086941,1.013360851,1
0.879250691,0.85418739,2
0.985645576,-1.130596779,3
1.097760197,1.259495408,2
1.093172134,-0.840882661,3
1.289812991,-0.839168491,3
1.318740005,0.884885911,2
-1.401705251,-0.859238917,0
1.44372125,-1.376721191,3
0.790037759,0.536630227,2
-0.881773696,1.157896721,1
0.424883152,1.656114419,2
1.211370913,-1.253494007,3
0.656048987,-0.85300685,3
-1.410102847,-0.617259157,0
-1.140483373,0.561327962,1
0.873635853,-0.550141236,3
-0.993145466,0.84328093,1
-1.067783464,1.438076294,1
0.610408471,-0.953905595,3
1.127621086,-1.022271365,3
0.847783582,1.222570923,2
-0.72742083,1.250411285,1
1.143152163,-1.264992888,3
0.87321593,0.522730809,2
-1.275248547,0.54909913,1
-0.656508969,1.216823115,1
1.177029099,-0.5291905,3
0.97913221,0.7428868,2
-0.984186523,0.632646029,1
-0.74388775,-0.405604497,0
2.108191041,-0.647400053,3
1.900164774,-1.0117812,3
0.898272565,-1.25767393,3
-0.942475191,1.451232648,1
-1.058737714,1.492451619,1
-0.536076248,1.602254168,1
1.218803581,-0.939860293,3
0.387518778,1.01384171,2
1.265791551,0.849899253,2
0.829580421,0.653740972,2
0.897105372,1.080404281,2
0.878673867,1.034010085,2
-1.316705549,0.778772369,1
-1.294271007,0.899341215,1
-0.903957498,0.702602861,1
-1.16046479,0.795323082,1
-1.229014159,0.995408559,1
-0.602671537,1.460980508,1
-0.716029753,1.054783528,1
0.793532605,1.392704678,2
-1.405560075,1.121981414,1
-0.681222175,0.752468437,1
1.070861518,-1.157244967,3
1.019314825,-0.853833395,3
1.088112771,-0.662680804,3
0.830944741,1.337886574,2
0.952873888,-1.435235495,3
-1.725388497,-0.947400884,0
0.931298286,-1.308136207,3
-1.243778462,1.217328635,1
1.209454502,0.973718,2
1.615373266,-0.244894428,3
1.279824415,0.637351282,2
-1.564686428,0.770426991,1
-1.589657856,1.131634922,1
-1.154131357,-1.10684163,0
1.070854454,1.25456461,2
0.618362856,-0.659720218,3
-0.195435185,1.354362234,1
1.152824512,1.072959065,2
1.152316024,0.761522532,2
0.912021842,-0.610828867,3
0.97895548,-0.713866555,3
-0.840362614,1.599305022,1
-0.913561276,0.685881313,1
0.707456344,-0.803848657,3
1.406499674,-0.810574817,3
1.430769014,-1.363598174,3
1.528338867,-1.07162315,3
-0.970626607,-1.301463925,0
-1.059861662,1.4711252,1
1.02377017,-0.786080609,3
-0.583568188,0.807463074,1
-1.282623582,-1.014355299,0
1.01902211,1.222450794,2
-0.576985686,-1.018619047,0
-1.361414291,-0.99666013,0
1.331355925,-0.698749033,3
-1.438027054,1.144003403,1
-1.385203613,-1.450121727,0
1.114214243,-0.515590749,3
0.589718333,1.000778014,2
1.518829899,-1.430926449,3
1.248253841,0.788023895,2
1.084780409,0.940451757,2
-1.074670206,-1.273376315,0
-1.419279876,1.49037394,1
0.920793122,-0.724879828,3
-1.000627792,0.910213722,1
-0.926426055,1.281061414,1
1.62348754,-0.509513894,3
0.809460575,0.984965503,2
0.64908914,-1.431547825,3
-0.917287974,1.194123584,1
1.33540943,1.168038476,2
0.691553142,-1.307524658,3
-1.504258572,1.141112414,1
0.552490522,1.175218998,2
0.842469329,-0.911677891,3
1.084825843,1.095452088,2
-0.701220661,0.989412741,1
0.912981371,-0.533870027,3
-0.876308644,1.414273119,1
0.973090172,-0.610955451,3
0.682469189,-1.03772142,3
0.868184127,-1.373954871,3
-0.848950566,0.896087862,1
-0.90643087,1.225442116,1
-0.750182815,-0.948245767,0
0.667002877,-0.721520401,3
1.085691264,1.011271237,2
0.827646829,1.63202138,2
1.417803402,0.763132549,2
1.222566674,-1.232582635,3
1.410101093,1.116711661,2
-0.670795375,-1.090260094,0
0.63145408,-0.820340359,3
0.517166009,-1.042265116,3
0.59613355,0.904929663,2
-1.213052999,0.656833656,1
1.751108528,0.984711161,2
0.923630198,-0.861823352,3
-1.352325266,0.961534249,1
-0.365718819,-1.291527101,0
0.396839669,0.843176373,2
1.128896806,1.031892889,2
1.31185051,-0.376854155,3
0.979120043,0.971207596,2
1.214836348,1.144243425,2
0.356319696,1.425737003,2
-0.962462549,-1.117600783,0
-1.396590098,1.221295348,1
-1.18003446,0.654592674,1
-0.955306961,-1.049711109,0
0.842103655,-0.687265221,3
1.561656137,-0.599124288,3
1.046094019,-0.549105979,3
-0.907322492,0.873899216,1
-1.128394915,-0.781258744,0
-1.18283184,1.095491391,1
0.843529339,-1.222120627,3
1.240005667,1.409305787,2
0.910585337,-0.669498388,3
1.425992542,-0.922916849,3
0.979487511,-0.957739598,3
1.310949506,-1.378170595,3
1.066937687,-1.288625203,3
-0.951498324,0.889181154,1
1.016728348,-0.786083786,3
-0.535472228,0.733868988,1
-0.842092396,-1.084808027,0
1.059218485,-1.437960903,3
1.522225351,1.230402567,2
0.847160356,0.705211666,2
